machine_speed,stock_flow,steam_pressure,predicted_basis_weight,target_basis_weight,deviation_pct,safe,change_penalty,safe_priority
700.0,54.0,4.599999999999998,92.00675201416016,100.0,7.993247985839844,False,7.2540333333333376,1
700.0,54.0,4.6999999999999975,91.5099868774414,100.0,8.490013122558594,False,7.0040333333333376,1
700.0,54.0,4.799999999999997,91.40695190429688,100.0,8.593048095703125,False,6.754033333333339,1
700.0,54.0,4.899999999999997,91.62409973144531,100.0,8.375900268554688,False,7.004033333333325,1
700.0,54.0,4.9999999999999964,91.5806655883789,100.0,8.419334411621094,False,7.254033333333323,1
700.0,54.0,5.099999999999996,91.74947357177734,100.0,8.250526428222656,False,7.504033333333323,1
700.0,54.0,5.199999999999996,91.66861724853516,100.0,8.331382751464844,False,7.754033333333322,1
700.0,54.0,5.299999999999995,91.66068267822266,100.0,8.339317321777344,False,8.004033333333322,1
700.0,54.0,5.399999999999995,91.66068267822266,100.0,8.339317321777344,False,8.25403333333332,1
700.0,54.0,5.499999999999995,91.65410614013672,100.0,8.345893859863281,False,8.50403333333332,1
700.0,54.0,5.599999999999994,91.64813995361328,100.0,8.351860046386719,False,8.754033333333318,1
700.0,54.0,5.699999999999994,91.65204620361328,100.0,8.347953796386719,False,9.004033333333318,1
700.0,54.0,5.799999999999994,91.63475036621094,100.0,8.365249633789062,False,9.254033333333316,1
700.0,54.0,5.899999999999993,91.66728973388672,100.0,8.332710266113281,False,9.504033333333316,1
700.0,54.0,5.999999999999993,91.66728973388672,100.0,8.332710266113281,False,9.754033333333314,1
700.0,55.0,4.0,91.9734878540039,100.0,8.026512145996094,False,8.587366666666666,1
700.0,55.0,4.1,91.9639663696289,100.0,8.036033630371094,False,8.337366666666666,1
700.0,55.0,4.199999999999999,91.9639663696289,100.0,8.036033630371094,False,8.087366666666668,1
700.0,55.0,4.299999999999999,91.9639663696289,100.0,8.036033630371094,False,7.837366666666668,1
700.0,55.0,4.399999999999999,91.9639663696289,100.0,8.036033630371094,False,7.58736666666667,1
700.0,55.0,4.499999999999998,91.9639663696289,100.0,8.036033630371094,False,7.33736666666667,1
700.0,55.0,4.599999999999998,91.94136810302734,100.0,8.058631896972656,False,7.0873666666666715,1
700.0,55.0,4.6999999999999975,91.44461059570312,100.0,8.555389404296875,False,6.8373666666666715,1
700.0,55.0,4.799999999999997,91.3415756225586,100.0,8.658424377441406,False,6.587366666666673,1
700.0,55.0,4.899999999999997,91.55872344970703,100.0,8.441276550292969,False,6.837366666666659,1
700.0,55.0,4.9999999999999964,91.51528930664062,100.0,8.484710693359375,False,7.087366666666657,1
700.0,55.0,5.099999999999996,91.68409729003906,100.0,8.315902709960938,False,7.337366666666657,1
700.0,55.0,5.199999999999996,91.60324096679688,100.0,8.396759033203125,False,7.5873666666666555,1
700.0,55.0,5.299999999999995,91.59530639648438,100.0,8.404693603515625,False,7.8373666666666555,1
700.0,55.0,5.399999999999995,91.59530639648438,100.0,8.404693603515625,False,8.087366666666654,1
700.0,55.0,5.499999999999995,91.58872985839844,100.0,8.411270141601562,False,8.337366666666654,1
700.0,55.0,5.599999999999994,91.582763671875,100.0,8.417236328125,False,8.587366666666652,1
700.0,55.0,5.699999999999994,91.586669921875,100.0,8.413330078125,False,8.837366666666652,1
700.0,55.0,5.799999999999994,91.56937408447266,100.0,8.430625915527344,False,9.08736666666665,1
700.0,55.0,5.899999999999993,91.60191345214844,100.0,8.398086547851562,False,9.33736666666665,1
700.0,55.0,5.999999999999993,91.60191345214844,100.0,8.398086547851562,False,9.587366666666648,1
700.0,56.0,4.0,91.9825210571289,100.0,8.017478942871094,False,8.420699999999998,1
700.0,56.0,4.1,91.9729995727539,100.0,8.027000427246094,False,8.1707,1
700.0,56.0,4.199999999999999,91.9729995727539,100.0,8.027000427246094,False,7.9207,1
700.0,56.0,4.299999999999999,91.9729995727539,100.0,8.027000427246094,False,7.670700000000002,1
700.0,56.0,4.399999999999999,91.9729995727539,100.0,8.027000427246094,False,7.420700000000002,1
700.0,56.0,4.499999999999998,91.9729995727539,100.0,8.027000427246094,False,7.170700000000004,1
700.0,56.0,4.599999999999998,91.95040130615234,100.0,8.049598693847656,False,6.920700000000004,1
700.0,56.0,4.6999999999999975,91.45364379882812,100.0,8.546356201171875,False,6.670700000000005,1
700.0,56.0,4.799999999999997,91.3506088256836,100.0,8.649391174316406,False,6.420700000000005,1
700.0,56.0,4.899999999999997,91.56775665283203,100.0,8.432243347167969,False,6.670699999999991,1
700.0,56.0,4.9999999999999964,91.52432250976562,100.0,8.475677490234375,False,6.920699999999991,1
700.0,56.0,5.099999999999996,91.6931381225586,100.0,8.306861877441406,False,7.170699999999989,1
700.0,56.0,5.199999999999996,91.61227416992188,100.0,8.387725830078125,False,7.420699999999989,1
700.0,56.0,5.299999999999995,91.60433959960938,100.0,8.395660400390625,False,7.670699999999988,1
700.0,56.0,5.399999999999995,91.60433959960938,100.0,8.395660400390625,False,7.920699999999988,1
700.0,56.0,5.499999999999995,91.59776306152344,100.0,8.402236938476562,False,8.170699999999986,1
700.0,56.0,5.599999999999994,91.59429168701172,100.0,8.405708312988281,False,8.420699999999986,1
700.0,56.0,5.699999999999994,91.59819793701172,100.0,8.401802062988281,False,8.670699999999984,1
700.0,56.0,5.799999999999994,91.5502700805664,100.0,8.449729919433594,False,8.920699999999984,1
700.0,56.0,5.899999999999993,91.58280944824219,100.0,8.417190551757812,False,9.170699999999982,1
700.0,56.0,5.999999999999993,91.58280944824219,100.0,8.417190551757812,False,9.420699999999982,1
700.0,57.0,4.0,91.92822265625,100.0,8.07177734375,False,8.254033333333332,1
700.0,57.0,4.1,91.918701171875,100.0,8.081298828125,False,8.004033333333332,1
700.0,57.0,4.199999999999999,91.918701171875,100.0,8.081298828125,False,7.754033333333334,1
700.0,57.0,4.299999999999999,91.918701171875,100.0,8.081298828125,False,7.504033333333334,1
700.0,57.0,4.399999999999999,91.918701171875,100.0,8.081298828125,False,7.254033333333336,1
700.0,57.0,4.499999999999998,91.918701171875,100.0,8.081298828125,False,7.004033333333336,1
700.0,57.0,4.599999999999998,91.8961181640625,100.0,8.1038818359375,False,6.7540333333333376,1
700.0,57.0,4.6999999999999975,91.43540954589844,100.0,8.564590454101562,False,6.5040333333333376,1
700.0,57.0,4.799999999999997,91.36448669433594,100.0,8.635513305664062,False,6.254033333333339,1
700.0,57.0,4.899999999999997,91.58163452148438,100.0,8.418365478515625,False,6.504033333333325,1
700.0,57.0,4.9999999999999964,91.53820037841797,100.0,8.461799621582031,False,6.754033333333323,1
700.0,57.0,5.099999999999996,91.7070083618164,100.0,8.292991638183594,False,7.004033333333323,1
700.0,57.0,5.199999999999996,91.61408996582031,100.0,8.385910034179688,False,7.254033333333322,1
700.0,57.0,5.299999999999995,91.60615539550781,100.0,8.393844604492188,False,7.504033333333322,1
700.0,57.0,5.399999999999995,91.60615539550781,100.0,8.393844604492188,False,7.75403333333332,1
700.0,57.0,5.499999999999995,91.59957885742188,100.0,8.400421142578125,False,8.00403333333332,1
700.0,57.0,5.599999999999994,91.59610748291016,100.0,8.403892517089844,False,8.254033333333318,1
700.0,57.0,5.699999999999994,91.60001373291016,100.0,8.399986267089844,False,8.504033333333318,1
700.0,57.0,5.799999999999994,91.55208587646484,100.0,8.447914123535156,False,8.754033333333316,1
700.0,57.0,5.899999999999993,91.58462524414062,100.0,8.415374755859375,False,9.004033333333316,1
700.0,57.0,5.999999999999993,91.58462524414062,100.0,8.415374755859375,False,9.254033333333314,1
700.0,58.0,4.0,91.81494140625,100.0,8.18505859375,False,8.087366666666666,1
700.0,58.0,4.1,91.805419921875,100.0,8.194580078125,False,7.837366666666666,1
700.0,58.0,4.199999999999999,91.805419921875,100.0,8.194580078125,False,7.587366666666668,1
700.0,58.0,4.299999999999999,91.805419921875,100.0,8.194580078125,False,7.337366666666668,1
700.0,58.0,4.399999999999999,91.805419921875,100.0,8.194580078125,False,7.08736666666667,1
700.0,58.0,4.499999999999998,91.805419921875,100.0,8.194580078125,False,6.83736666666667,1
700.0,58.0,4.599999999999998,91.78282165527344,100.0,8.217178344726562,False,6.5873666666666715,1
700.0,58.0,4.6999999999999975,91.3221206665039,100.0,8.677879333496094,False,6.3373666666666715,1
700.0,58.0,4.799999999999997,91.25669860839844,100.0,8.743301391601562,False,6.087366666666673,1
700.0,58.0,4.899999999999997,91.47384643554688,100.0,8.526153564453125,False,6.337366666666659,1
700.0,58.0,4.9999999999999964,91.43041229248047,100.0,8.569587707519531,False,6.587366666666657,1
700.0,58.0,5.099999999999996,91.59922790527344,100.0,8.400772094726562,False,6.837366666666657,1
700.0,58.0,5.199999999999996,91.50630187988281,100.0,8.493698120117188,False,7.0873666666666555,1
700.0,58.0,5.299999999999995,91.49836730957031,100.0,8.501632690429688,False,7.3373666666666555,1
700.0,58.0,5.399999999999995,91.49836730957031,100.0,8.501632690429688,False,7.587366666666654,1
700.0,58.0,5.499999999999995,91.5047836303711,100.0,8.495216369628906,False,7.837366666666654,1
700.0,58.0,5.599999999999994,91.50131225585938,100.0,8.498687744140625,False,8.087366666666652,1
700.0,58.0,5.699999999999994,91.50521850585938,100.0,8.494781494140625,False,8.337366666666652,1
700.0,58.0,5.799999999999994,91.45729064941406,100.0,8.542709350585938,False,8.58736666666665,1
700.0,58.0,5.899999999999993,91.48983001708984,100.0,8.510169982910156,False,8.83736666666665,1
700.0,58.0,5.999999999999993,91.48983001708984,100.0,8.510169982910156,False,9.087366666666648,1
700.0,59.0,4.0,91.80235290527344,100.0,8.197647094726562,False,7.920699999999998,1
700.0,59.0,4.1,91.79283142089844,100.0,8.207168579101562,False,7.6707,1
700.0,59.0,4.199999999999999,91.79283142089844,100.0,8.207168579101562,False,7.4207,1
700.0,59.0,4.299999999999999,91.79283142089844,100.0,8.207168579101562,False,7.170700000000002,1
700.0,59.0,4.399999999999999,91.79283142089844,100.0,8.207168579101562,False,6.920700000000002,1
700.0,59.0,4.499999999999998,91.79283142089844,100.0,8.207168579101562,False,6.670700000000004,1
700.0,59.0,4.599999999999998,91.77024841308594,100.0,8.229751586914062,False,6.420700000000004,1
700.0,59.0,4.6999999999999975,91.32520294189453,100.0,8.674797058105469,False,6.170700000000005,1
700.0,59.0,4.799999999999997,91.25978088378906,100.0,8.740219116210938,False,5.920700000000005,1
700.0,59.0,4.899999999999997,91.4769287109375,100.0,8.5230712890625,False,6.170699999999991,1
700.0,59.0,4.9999999999999964,91.46012878417969,100.0,8.539871215820312,False,6.420699999999991,1
700.0,59.0,5.099999999999996,91.62354278564453,100.0,8.376457214355469,False,6.670699999999989,1
700.0,59.0,5.199999999999996,91.5306167602539,100.0,8.469383239746094,False,6.920699999999989,1
700.0,59.0,5.299999999999995,91.5226821899414,100.0,8.477317810058594,False,7.170699999999988,1
700.0,59.0,5.399999999999995,91.5226821899414,100.0,8.477317810058594,False,7.420699999999988,1
700.0,59.0,5.499999999999995,91.52909851074219,100.0,8.470901489257812,False,7.670699999999986,1
700.0,59.0,5.599999999999994,91.52562713623047,100.0,8.474372863769531,False,7.920699999999986,1
700.0,59.0,5.699999999999994,91.52953338623047,100.0,8.470466613769531,False,8.170699999999984,1
700.0,59.0,5.799999999999994,91.48160552978516,100.0,8.518394470214844,False,8.420699999999984,1
700.0,59.0,5.899999999999993,91.51414489746094,100.0,8.485855102539062,False,8.670699999999982,1
700.0,59.0,5.999999999999993,91.51414489746094,100.0,8.485855102539062,False,8.920699999999982,1
700.0,60.0,4.0,91.71424865722656,100.0,8.285751342773438,False,7.754033333333332,1
700.0,60.0,4.1,91.70472717285156,100.0,8.295272827148438,False,7.504033333333332,1
700.0,60.0,4.199999999999999,91.70472717285156,100.0,8.295272827148438,False,7.254033333333334,1
700.0,60.0,4.299999999999999,91.70472717285156,100.0,8.295272827148438,False,7.004033333333334,1
700.0,60.0,4.399999999999999,91.70472717285156,100.0,8.295272827148438,False,6.754033333333336,1
700.0,60.0,4.499999999999998,91.70925903320312,100.0,8.290740966796875,False,6.504033333333336,1
700.0,60.0,4.599999999999998,91.68667602539062,100.0,8.313323974609375,False,6.2540333333333376,1
700.0,60.0,4.6999999999999975,91.24163055419922,100.0,8.758369445800781,False,6.0040333333333376,1
700.0,60.0,4.799999999999997,91.17620849609375,100.0,8.82379150390625,False,5.754033333333339,1
700.0,60.0,4.899999999999997,91.39335632324219,100.0,8.606643676757812,False,6.004033333333325,1
700.0,60.0,4.9999999999999964,91.3838882446289,100.0,8.616111755371094,False,6.254033333333323,1
700.0,60.0,5.099999999999996,91.5447006225586,100.0,8.455299377441406,False,6.504033333333323,1
700.0,60.0,5.199999999999996,91.4517822265625,100.0,8.5482177734375,False,6.754033333333322,1
700.0,60.0,5.299999999999995,91.44486236572266,100.0,8.555137634277344,False,7.004033333333322,1
700.0,60.0,5.399999999999995,91.44486236572266,100.0,8.555137634277344,False,7.25403333333332,1
700.0,60.0,5.499999999999995,91.45127868652344,100.0,8.548721313476562,False,7.50403333333332,1
700.0,60.0,5.599999999999994,91.44780731201172,100.0,8.552192687988281,False,7.754033333333318,1
700.0,60.0,5.699999999999994,91.45171356201172,100.0,8.548286437988281,False,8.004033333333318,1
700.0,60.0,5.799999999999994,91.4037857055664,100.0,8.596214294433594,False,8.254033333333316,1
700.0,60.0,5.899999999999993,91.43632507324219,100.0,8.563674926757812,False,8.504033333333316,1
700.0,60.0,5.999999999999993,91.43632507324219,100.0,8.563674926757812,False,8.754033333333314,1
700.0,61.0,4.0,91.78052520751953,100.0,8.219474792480469,False,7.587366666666666,1
700.0,61.0,4.1,91.77100372314453,100.0,8.228996276855469,False,7.337366666666666,1
700.0,61.0,4.199999999999999,91.77100372314453,100.0,8.228996276855469,False,7.087366666666668,1
700.0,61.0,4.299999999999999,91.77100372314453,100.0,8.228996276855469,False,6.837366666666668,1
700.0,61.0,4.399999999999999,91.77100372314453,100.0,8.228996276855469,False,6.58736666666667,1
700.0,61.0,4.499999999999998,91.7755355834961,100.0,8.224464416503906,False,6.33736666666667,1
700.0,61.0,4.599999999999998,91.75293731689453,100.0,8.247062683105469,False,6.0873666666666715,1
700.0,61.0,4.6999999999999975,91.30789947509766,100.0,8.692100524902344,False,5.8373666666666715,1
700.0,61.0,4.799999999999997,91.24247741699219,100.0,8.757522583007812,False,5.587366666666673,1
700.0,61.0,4.899999999999997,91.45962524414062,100.0,8.540374755859375,False,5.837366666666659,1
700.0,61.0,4.9999999999999964,91.42009735107422,100.0,8.579902648925781,False,6.087366666666657,1
700.0,61.0,5.099999999999996,91.58214569091797,100.0,8.417854309082031,False,6.337366666666657,1
700.0,61.0,5.199999999999996,91.48287963867188,100.0,8.517120361328125,False,6.5873666666666555,1
700.0,61.0,5.299999999999995,91.49967956542969,100.0,8.500320434570312,False,6.8373666666666555,1
700.0,61.0,5.399999999999995,91.49967956542969,100.0,8.500320434570312,False,7.087366666666654,1
700.0,61.0,5.499999999999995,91.50609588623047,100.0,8.493904113769531,False,7.337366666666654,1
700.0,61.0,5.599999999999994,91.50262451171875,100.0,8.49737548828125,False,7.587366666666652,1
700.0,61.0,5.699999999999994,91.50653076171875,100.0,8.49346923828125,False,7.837366666666652,1
700.0,61.0,5.799999999999994,91.45860290527344,100.0,8.541397094726562,False,8.08736666666665,1
700.0,61.0,5.899999999999993,91.49114227294922,100.0,8.508857727050781,False,8.33736666666665,1
700.0,61.0,5.999999999999993,91.49114227294922,100.0,8.508857727050781,False,8.587366666666648,1
700.0,62.0,4.0,91.73963165283203,100.0,8.260368347167969,False,7.420699999999998,1
700.0,62.0,4.1,91.73011016845703,100.0,8.269889831542969,False,7.1707,1
700.0,62.0,4.199999999999999,91.73011016845703,100.0,8.269889831542969,False,6.9207,1
700.0,62.0,4.299999999999999,91.73011016845703,100.0,8.269889831542969,False,6.670700000000002,1
700.0,62.0,4.399999999999999,91.73011016845703,100.0,8.269889831542969,False,6.420700000000002,1
700.0,62.0,4.499999999999998,91.7346420288086,100.0,8.265357971191406,False,6.170700000000004,1
700.0,62.0,4.599999999999998,91.7120590209961,100.0,8.287940979003906,False,5.920700000000004,1
700.0,62.0,4.6999999999999975,91.26701354980469,100.0,8.732986450195312,False,5.670700000000005,1
700.0,62.0,4.799999999999997,91.20159149169922,100.0,8.798408508300781,False,5.420700000000005,1
700.0,62.0,4.899999999999997,91.41873931884766,100.0,8.581260681152344,False,5.670699999999991,1
700.0,62.0,4.9999999999999964,91.37921142578125,100.0,8.62078857421875,False,5.920699999999991,1
700.0,62.0,5.099999999999996,91.55261993408203,100.0,8.447380065917969,False,6.170699999999989,1
700.0,62.0,5.199999999999996,91.45335388183594,100.0,8.546646118164062,False,6.420699999999989,1
700.0,62.0,5.299999999999995,91.47015380859375,100.0,8.52984619140625,False,6.670699999999988,1
700.0,62.0,5.399999999999995,91.47015380859375,100.0,8.52984619140625,False,6.920699999999988,1
700.0,62.0,5.499999999999995,91.47657012939453,100.0,8.523429870605469,False,7.170699999999986,1
700.0,62.0,5.599999999999994,91.47309875488281,100.0,8.526901245117188,False,7.420699999999986,1
700.0,62.0,5.699999999999994,91.47700500488281,100.0,8.522994995117188,False,7.670699999999984,1
700.0,62.0,5.799999999999994,91.4290771484375,100.0,8.5709228515625,False,7.920699999999984,1
700.0,62.0,5.899999999999993,91.46161651611328,100.0,8.538383483886719,False,8.170699999999982,1
700.0,62.0,5.999999999999993,91.46161651611328,100.0,8.538383483886719,False,8.420699999999982,1
700.0,63.0,4.0,91.67996215820312,100.0,8.320037841796875,False,7.254033333333332,1
700.0,63.0,4.1,91.69993591308594,100.0,8.300064086914062,False,7.004033333333332,1
700.0,63.0,4.199999999999999,91.69993591308594,100.0,8.300064086914062,False,6.754033333333334,1
700.0,63.0,4.299999999999999,91.69993591308594,100.0,8.300064086914062,False,6.504033333333334,1
700.0,63.0,4.399999999999999,91.69993591308594,100.0,8.300064086914062,False,6.254033333333336,1
700.0,63.0,4.499999999999998,91.7044677734375,100.0,8.2955322265625,False,6.004033333333336,1
700.0,63.0,4.599999999999998,91.68186950683594,100.0,8.318130493164062,False,5.7540333333333376,1
700.0,63.0,4.6999999999999975,91.23683166503906,100.0,8.763168334960938,False,5.5040333333333376,1
700.0,63.0,4.799999999999997,91.1714096069336,100.0,8.828590393066406,False,5.254033333333339,1
700.0,63.0,4.899999999999997,91.38855743408203,100.0,8.611442565917969,False,5.504033333333325,1
700.0,63.0,4.9999999999999964,91.3340072631836,100.0,8.665992736816406,False,5.754033333333323,1
700.0,63.0,5.099999999999996,91.50741577148438,100.0,8.492584228515625,False,6.004033333333323,1
700.0,63.0,5.199999999999996,91.40814971923828,100.0,8.591850280761719,False,6.254033333333322,1
700.0,63.0,5.299999999999995,91.4222640991211,100.0,8.577735900878906,False,6.504033333333322,1
700.0,63.0,5.399999999999995,91.4222640991211,100.0,8.577735900878906,False,6.75403333333332,1
700.0,63.0,5.499999999999995,91.42868041992188,100.0,8.571319580078125,False,7.00403333333332,1
700.0,63.0,5.599999999999994,91.42520904541016,100.0,8.574790954589844,False,7.254033333333318,1
700.0,63.0,5.699999999999994,91.42911529541016,100.0,8.570884704589844,False,7.504033333333318,1
